borrowed_score,age_score,simplicity_score,pk,semantic_field_pk,representation,semantic_category,ids_code,sub_code,typical_context,core_list
0.616666666666667,0.818888888888889,0.972222222222222,599,8,46,Noun,8.48,48,They ate their rice with the stew.,t
0.173719376391982,0.860133630289532,0.973273942093541,600,8,45,Noun,8.51,51,Green grass was growing in the forest clearing.,t
0.149253731343284,0.772139303482587,0.858208955223881,601,8,38,Noun,8.52,52,,t
0.358090185676393,0.841114058355438,0.753315649867374,602,8,39,Noun,8.53,53,,t
0.23019801980198,0.86980198019802,0.836633663366337,603,8,43,Verb,8.531,531,,t
0.0558823529411765,0.864705882352941,0.972549019607843,604,8,48,Noun,8.54,54,,t
0.171532846715328,0.877737226277372,0.956204379562044,605,8,50,Noun,8.55,55,,t
0.103250478011472,0.898470363288719,0.977055449330784,606,8,47,Noun,8.56,56,,t
0.251256281407035,0.882412060301508,0.959798994974874,607,8,51,Noun,8.57,57,,t
0.252136752136752,0.78974358974359,0.951566951566952,608,8,59,Noun,8.6,6,,t
0.290155440414508,0.84559585492228,0.917098445595855,609,8,26,Noun,8.61,61,,t
0.138613861386139,0.887128712871287,0.881188118811881,610,8,14,Noun,8.62,62,,t
0.187919463087248,0.802684563758389,0.919463087248322,611,8,20,Noun,8.63,63,,t
0.414746543778802,0.8036866359447,0.880184331797235,612,8,31,Noun,8.64,64,,t
0.315789473684211,0.938345864661654,0.954887218045113,613,8,19,Noun,8.65,65,,t
0.171428571428571,0.897142857142857,0.828571428571429,614,8,18,Noun,8.66,66,,t
0.194087403598972,0.82853470437018,0.77827763496144,615,8,37,Noun,8.67,67,,t
0.664096916299559,0.797797356828194,0.950440528634361,616,8,44,Noun,8.68,68,,t
0.199186991869919,0.792682926829268,0.725609756097561,617,8,47,Verb,8.69,69,,t
0.601851851851852,0.811111111111111,0.932098765432099,618,8,41,Noun,8.691,691,,t
0.118551042810099,0.80834248079034,0.82436882546652,619,8,41,Noun,8.72,72,,t
0.097682119205298,0.782119205298013,0.810154525386313,620,8,43,Noun,8.73,73,,t
0.136363636363636,0.777272727272727,0.757575757575758,621,8,35,Noun,8.74,74,,t
0.160965794768612,0.805633802816901,0.873239436619718,622,8,49,Noun,8.75,75,,t
0.198396793587174,0.828056112224449,0.831663326653307,623,8,46,Noun,8.76,76,The farmers collected the sap from the maple trees to make syrup.,t
0.3,0.816,0.92,624,8,50,Noun,8.81,81,Dates grow on palm trees.,t
0.492424242424242,0.796969696969697,0.840909090909091,625,8,33,Noun,8.82,82,The boy picked a green coconut and drank its juice.,t
0.602272727272727,0.756818181818182,0.852272727272727,626,8,44,Noun,8.83,83,,t
0.621794871794872,0.741025641025641,0.974358974358974,627,8,39,Noun,8.84,84,The monkey peeled the banana and ate it.,t
0.5,0.775862068965517,0.913793103448276,628,8,15,Noun,8.85,85,,t
0.347074468085106,0.794148936170213,0.800531914893617,629,8,34,Noun,8.91,91,,t
0.302238805970149,0.845522388059702,0.798507462686567,630,8,24,Noun,8.912,912,,t
0.426229508196721,0.808196721311475,0.918032786885246,631,8,32,Noun,8.92,92,The farmer grew cassava/manioc to feed his family.,t
0.263513513513514,0.80054054054054,0.939189189189189,632,8,37,Noun,8.93,93,,t
0.401898734177215,0.811392405063291,0.920886075949367,633,8,45,Noun,8.931,931,,t
0.358552631578947,0.785526315789474,0.960526315789474,634,8,39,Noun,8.94,94,,t
0.253846153846154,0.875384615384615,0.846153846153846,635,8,33,Noun,8.941,941,,t
0.15,0.836666666666667,0.883333333333333,637,8,30,Noun,8.97,97,,t
0.266666666666667,0.877777777777778,0.877777777777778,638,8,46,Noun,8.98,98,,t
0.0278323510150622,0.897184020956123,0.939423706614276,639,9,42,Verb,9.11,11,"A has climbed on a tree. B says to A: ""What are you doing up there?""",t
0.361974405850091,0.849177330895795,0.912248628884826,640,9,48,Noun,9.12,12,I can't go out because I have too much work.,t
0.125,0.799038461538462,0.846153846153846,641,9,60,Verb,9.14,14,I'll bend the branches away so that you can get through.,t
0.0962264150943396,0.798490566037736,0.855660377358491,642,9,51,Verb,9.15,15,She folded the piece of paper and put it in the envelope.,t
0.121037463976945,0.874639769452449,0.948126801152738,643,9,61,Verb,9.16,16,He tied his dog to a tree.,t
0.0824524312896406,0.827906976744186,0.780126849894292,644,9,44,Verb,9.161,161,He untied his dog from the tree.,t
0.561752988047809,0.763346613545817,0.922310756972112,645,9,46,Noun,9.18,18,,t
0.151865008880995,0.865541740674955,0.993339253996448,646,9,52,Noun,9.19,19,They tied up the prisoner with rope.,t
0.105555555555556,0.793333333333333,0.927777777777778,647,9,47,Noun,9.192,192,Can you help me undo this knot?,t
0.0448979591836735,0.813333333333333,0.946938775510204,648,9,72,Verb,9.21,21,,t
0.218623481781377,0.837246963562753,0.842105263157895,649,9,47,Verb,9.211,211,He pounded the door with his fist.,t
0.0811584977721197,0.791597708465945,0.913271801400382,650,9,64,Verb,9.22,22,The thieves cut the phone wires and entered the house.,t
0.0668316831683168,0.81980198019802,0.799504950495049,651,9,40,Verb,9.221,221,"Before building the road, we first have to cut down many trees.",t
0.050148588410104,0.817310549777117,0.87648588410104,652,9,53,Verb,9.222,222,chopping wood for the fire,t
0.0971337579617834,0.781847133757962,0.832802547770701,653,9,58,Verb,9.223,223,Brutus stabbed Caesar to death.,t
0.383823529411765,0.854705882352941,0.938235294117647,654,9,43,Noun,9.23,23,To chop the onions I need a knife.,t
0.478346456692913,0.811811023622047,0.881889763779528,655,9,45,Noun,9.24,24,,t
0.349397590361446,0.830120481927711,0.951807228915663,656,9,45,Noun,9.25,25,,t
0.341269841269841,0.736507936507936,0.865079365079365,657,9,33,Noun,9.251,251,,t
0.0656934306569343,0.843795620437956,0.818430656934306,658,9,52,Verb,9.26,26,The thieves got into the house by breaking a window.,t
0.0912162162162162,0.809797297297297,0.711148648648649,659,9,51,Adjective,9.261,261,"The radio is broken, it won't turn on.",t
0.138089758342923,0.845492903720752,0.826428845416187,660,9,53,Verb,9.27,27,"This log is too large, we have to split it into two.",t
0.0646153846153846,0.832615384615385,0.875384615384615,661,9,57,Verb,9.28,28,She tore a piece of her blouse to use as a bandange.,t
0.339622641509434,0.811320754716981,0.80188679245283,662,9,30,Noun,9.83,83,The sculptor made a statue of a woman.,t
0.111524163568773,0.788475836431227,0.774163568773234,663,9,49,Verb,9.29,29,The cook skinned the chicken before frying it.,t
0.167525773195876,0.86701030927835,0.894329896907217,664,9,54,Verb,9.31,31,He rubbed the fragrant leaves between his fingers.,t
0.0852272727272727,0.852272727272727,0.761363636363636,665,9,48,Verb,9.32,32,Don't stretch the rubber band too much.,t
0.135859519408503,0.852495378927911,0.936229205175601,666,9,51,Verb,9.33,33,Help me move the piano: you push and I'll pull.,t
0.104477611940299,0.831343283582089,0.810945273631841,667,9,54,Verb,9.34,34,They spread out the mat on the ground and sat on it.,t
0.107859531772575,0.817056856187291,0.864548494983278,668,9,51,Verb,9.341,341,Hang your coat up on the hook.,t
0.20020325203252,0.823983739837398,0.861788617886179,669,9,47,Verb,9.342,342,The little boys pressed their noses against the glass.,t
0.181734317343173,0.835055350553506,0.874538745387454,670,9,57,Verb,9.343,343,She squeezed some oranges and drank the juice.,t
0.130645161290323,0.864193548387097,0.92741935483871,671,9,57,Verb,9.35,35,He poured the wine into the glass.,t
0.0982142857142857,0.842857142857143,0.883928571428571,672,9,60,Verb,9.36,36,She washed her son's feet.,t
0.132530120481928,0.82289156626506,0.873493975903614,673,9,44,Verb,9.37,37,He swept the path in front of the house.,t
0.177215189873418,0.831645569620253,0.765822784810127,674,9,41,Noun,9.38,38,,t
0.3515625,0.823828125,0.759765625,675,9,46,Noun,9.422,422,,t
0.506944444444444,0.806944444444444,0.763888888888889,676,9,37,Noun,9.43,43,,t
0.198921105866487,0.84204315576534,0.812879298718813,677,9,59,Verb,9.44,44,build a house,t
0.146341463414634,0.829268292682927,0.832317073170732,678,9,45,Verb,9.46,46,,t
0.0426829268292683,0.748780487804878,0.759146341463415,679,9,47,Verb,9.461,461,,t
0.422619047619048,0.802380952380952,0.892857142857143,680,9,42,Noun,9.48,48,One needs a saw to cut down a tree.,t
0.451456310679612,0.774757281553398,0.927184466019418,681,9,52,Noun,9.49,49,,t
0.408783783783784,0.837837837837838,0.932432432432432,682,9,44,Noun,9.5,5,,t
0.41743119266055,0.799082568807339,0.931192660550459,683,9,55,Noun,9.56,56,,t
0.290123456790123,0.820987654320988,0.709876543209877,684,9,41,Noun,9.6,6,,t
0.0927152317880795,0.817880794701987,0.731788079470199,685,9,29,Verb,9.61,61,"From a piece of scrap iron, the blacksmith forged a sword blade.",t
0.280701754385965,0.766666666666667,0.798245614035088,686,9,29,Noun,9.62,62,,t
0.316901408450704,0.887323943661972,0.778169014084507,687,9,28,Verb,9.63,63,The goldsmith melted the coins and cast them into a goblet.,t
0.574742268041237,0.849484536082474,0.938144329896907,688,9,50,Noun,9.64,64,The bracelet is made of gold.,t
0.508695652173913,0.889565217391304,0.902173913043478,689,9,41,Noun,9.65,65,The necklace is made of silver.,t
0.58641975308642,0.867901234567901,0.925925925925926,690,9,41,Noun,9.66,66,The coin is made of copper.,t
0.272727272727273,0.797607655502392,0.985645933014354,691,9,40,Noun,9.67,67,,t
0.528985507246377,0.834782608695652,0.971014492753623,692,9,35,Noun,9.68,68,,t
0.579166666666667,0.77,0.966666666666667,693,9,33,Noun,9.69,69,The cup was made of tin.,t
0.169117647058824,0.823529411764706,0.602941176470588,694,9,34,Noun,9.71,71,The potter made jars.,t
0.15606936416185,0.835838150289017,0.813583815028902,695,9,34,Verb,9.72,72,She molded the clay into a dish before firing it.,t
0.0991189427312775,0.838325991189428,0.874449339207048,696,9,42,Noun,9.73,73,,t
0.61784140969163,0.79647577092511,0.943832599118943,697,9,45,Noun,9.74,74,The window is made of glass.,t
0.0825524319500223,0.817938420348059,0.844935296742526,698,9,50,Verb,9.75,75,,t
0.415929203539823,0.807079646017699,0.973451327433628,699,9,59,Noun,9.76,76,She carried the fruit home in a basket.,t
0.294520547945205,0.831506849315068,0.924657534246575,700,9,39,Noun,9.77,77,,t
0.671232876712329,0.808219178082192,0.917808219178082,701,9,40,Noun,9.771,771,,t
0.48780487804878,0.797560975609756,0.878048780487805,702,9,22,Noun,9.78,78,,t
0.25974025974026,0.854545454545454,0.779220779220779,703,9,40,Noun,9.79,79,The lady had a delicate fan made of sandalwood.,t
0.133333333333333,0.861333333333333,0.8,704,9,38,Verb,9.791,791,People in the audience were fanning themselves with their programmes.,t
0.265593561368209,0.860764587525151,0.89738430583501,705,9,48,Verb,9.81,81,Michaelangelo carved this figure from a single block of marble.,t
0.21875,0.81875,0.583333333333333,706,9,25,Noun,9.82,82,Rodin was a French sculptor.,t
0,0.5,0.625,707,1,2,Noun,,99901,,f
0.408450704225352,0.783098591549296,0.894366197183099,708,9,38,Noun,9.84,84,,t
0.518375241779497,0.794970986460348,0.895551257253385,709,9,50,Noun,9.88,88,,t
0.334608030592734,0.797323135755258,0.779158699808795,710,9,53,Verb,9.89,89,We need to paint our house.,t
0.281914893617021,0.81063829787234,0.792553191489362,711,10,48,Verb,10.11,11,This rock is so heavy that it cannot be moved.,t
0.14828897338403,0.819011406844106,0.757604562737642,712,10,50,Verb,10.12,12,to turn one’s head,t
0.0962837837837838,0.761148648648649,0.690878378378378,713,10,54,Verb,10.13,13,He heard someone call out his name and turned around.,t
0.114583333333333,0.830208333333333,0.893229166666667,714,10,50,Verb,10.14,14,He wrapped the fish in leaves and steamed it.,t
0.187125748502994,0.809955089820359,0.800711077844311,715,10,49,Verb,10.15,15,He rolled the log down the hill.,t
0.0404131118096093,0.816793893129771,0.676695105523125,716,10,44,Verb,10.16,16,We dropped the stone into the water.,t
0.157894736842105,0.798947368421053,0.883157894736842,717,10,48,Verb,10.17,17,She twisted the wire around the branch.,t
0.0111234705228031,0.832777159807193,0.758991472005932,718,10,62,Verb,10.21,21,The sun rises in the east.,t
0.0868167202572347,0.827331189710611,0.787781350482315,719,10,60,Verb,10.22,22,,t
0.0541516245487365,0.85812274368231,0.902527075812274,720,10,50,Verb,10.23,23,The ripe coconut fell on the ground.,t
0.0581395348837209,0.838372093023256,0.808139534883721,721,10,46,Verb,10.24,24,"The tap is dripping, shut it tightly!",t
0.0402985074626866,0.829253731343284,0.917164179104478,722,10,59,Verb,10.25,25,"Don't throw stones, it's dangerous!",t
0.158069883527454,0.837493067110372,0.873821408763172,723,10,48,Verb,10.252,252,She caught the ball and passed it to her team mate.,t
0.172413793103448,0.821551724137931,0.853448275862069,724,10,59,Verb,10.26,26,Shake the bottle before pouring out the sauce.,t
0.041958041958042,0.848951048951049,0.839160839160839,725,10,44,Verb,10.32,32,The river flows to the sea.,t
0.100371747211896,0.863197026022305,0.799256505576208,726,10,53,Verb,10.33,33,The coconut fell into the water and sank.,t
0.0504484304932735,0.804932735426009,0.808295964125561,727,10,43,Verb,10.34,34,The raft floated on the river.,t
0.103346456692913,0.833464566929134,0.825787401574803,728,10,46,Verb,10.35,35,He drowned because he could not swim.,t
0.156903765690377,0.764435146443515,0.811715481171548,729,10,43,Verb,10.351,351,Diving too deeply is dangerous.,t
0.121134020618557,0.810309278350515,0.77319587628866,730,10,50,Verb,10.352,352,The girl splashed water in the boy's face.,t
0.147058823529412,0.823529411764706,0.612299465240642,731,10,21,Verb,10.36,36,The ship sailed from America to Australia.,t
0.131140716069942,0.847626977518734,0.912572855953372,732,10,44,Verb,10.37,37,Look at that bird flying up in the sky!,t
0.0377906976744186,0.813953488372093,0.877906976744186,733,10,46,Verb,10.38,38,The wind is blowing hard.,t
0.1125,0.8175,0.8375,734,10,43,Verb,10.41,41,"The baby is still crawling, it can't walk yet.",t
0.0670731707317073,0.831707317073171,0.658536585365854,735,10,41,Verb,10.412,412,The messenger kneeled before the king.,t
0.215909090909091,0.768181818181818,0.806818181818182,736,10,45,Verb,10.413,413,She crouched under the sink to fix the pipes.,t
0.11214953271028,0.828971962616822,0.883177570093458,737,10,54,Verb,10.42,42,,t
0.0639344262295082,0.834754098360656,0.881967213114754,738,10,56,Verb,10.43,43,The children were so happy they jumped up and down.,t
0.139805825242718,0.82873786407767,0.854368932038835,739,10,46,Verb,10.431,431,He kicked the ball.,t
0.285714285714286,0.798979591836735,0.836734693877551,740,10,52,Verb,10.44,44,Though the music stopped they kept on dancing.,t
0.0882352941176471,0.812903225806452,0.818785578747628,741,10,50,Verb,10.45,45,The children walk to school every day.,t
0.17032967032967,0.807692307692307,0.758241758241758,742,10,49,Verb,10.451,451,After his foot injury he limped for months.,t
0.0241935483870968,0.852016129032258,0.866935483870968,743,10,47,Verb,10.46,46,They ran all the way to school.,t
0.204819277108434,0.778313253012048,0.801204819277108,880,12,42,Noun,12.47,47,,t
0.0370786516853933,0.915955056179775,0.974157303370787,744,10,48,Verb,10.47,47,"Sometimes I go to school by car, sometimes on foot.",t
0.11376404494382,0.826404494382022,0.752808988764045,745,10,45,Verb,10.471,471,I went up on the roof to get a better view.,t
0.0463483146067416,0.81685393258427,0.837078651685393,746,10,44,Verb,10.472,472,"If you want to pick mangos, you must climb the tree.",t
0.121621621621622,0.792664092664093,0.785714285714286,747,10,48,Verb,10.473,473,Come down from the roof or you'll fall down.,t
0.0277136258660508,0.790762124711316,0.767898383371825,748,10,41,Verb,10.474,474,Get out of here before you get hurt!,t
0.0323275862068966,0.880603448275862,0.939655172413793,749,10,45,Verb,10.48,48,When I came to school it was still closed.,t
0.177480916030534,0.814503816793893,0.825381679389313,750,10,51,Verb,10.481,481,He left and then came back an hour later.,t
0.135880267821977,0.819614021268216,0.799133517132729,751,10,54,Verb,10.49,49,The guest arrived yesterday and left this morning.,t
0.133333333333333,0.822222222222222,0.811111111111111,752,10,48,Verb,10.491,491,The man disappeared without a trace.,t
0.125,0.82051282051282,0.832264957264957,753,10,48,Verb,10.51,51,Because of the fire they had to flee their home.,t
0.0715767634854772,0.80954356846473,0.809128630705394,754,10,48,Verb,10.52,52,"I came here first, my family followed me later.",t
0.160493827160494,0.798765432098765,0.779835390946502,755,10,48,Verb,10.53,53,The policeman pursued the thief.,t
0.168486739469579,0.841497659906396,0.836973478939158,756,10,61,Verb,10.55,55,The guest arrived yesterday and left this morning.,t
0.0729166666666667,0.839583333333333,0.692708333333333,757,10,50,Verb,10.56,56,As we approached the city we could see the lights in the distance.,t
0.075,0.834615384615385,0.792307692307692,758,10,45,Verb,10.57,57,She entered the room and sat down.,t
0.0808918496363266,0.873523213921555,0.953368227856706,759,10,53,Verb,10.61,61,She carried her baby home.,t
0.11231948653949,0.766749866286326,0.792208949901943,760,10,39,Verb,10.612,612,She carried a stone in her hand.,t
0.0981225044601138,0.827661201257327,0.815351287061422,761,10,34,Verb,10.613,613,He carried the books on his shoulder.,t
0.185709232401839,0.78928192430138,0.725150336045278,762,10,25,Verb,10.614,614,She carried the fruit basket on her head.,t
0.0782664253008199,0.801874134809925,0.746193163667341,763,10,27,Verb,10.615,615,She carried her bag under her arm.,t
0.0180084745762712,0.83114406779661,0.754237288135593,764,10,47,Verb,10.62,62,Please bring me the book you are holding.,t
0.133177570093458,0.855607476635514,0.810747663551402,765,10,41,Verb,10.63,63,She sent her parents some money.,t
0.157051282051282,0.842735042735043,0.742521367521367,766,10,45,Verb,10.64,64,The dog led the hunter to the fox.,t
0.331828442437923,0.800225733634312,0.804740406320542,767,10,44,Verb,10.65,65,"He can drive a car, but not a truck.",t
0.197080291970803,0.862773722627737,0.815085158150851,768,10,40,Verb,10.66,66,She rides her horse to work every day.,t
0.172597864768683,0.838078291814947,0.898576512455516,769,10,49,Verb,10.67,67,Don't push me or I'll fall down.,t
0.311659192825112,0.874887892376681,0.941704035874439,770,10,50,Noun,10.71,71,Many cars drove up and down the road.,t
0.20746887966805,0.863070539419087,0.921161825726141,771,10,50,Noun,10.72,72,The path leads from the house to the field.,t
0.417159763313609,0.846153846153846,0.946745562130177,772,10,44,Noun,10.74,74,A beautiful bridge stood over the river.,t
0.667922020381037,0.839255649091715,0.943509082853345,773,10,42,Noun,10.75,75,The cart was pulled by a horse.,t
0.460843373493976,0.834939759036144,0.909638554216867,774,10,45,Noun,10.76,76,The car has four wheels.,t
0.448453608247423,0.846907216494845,0.938144329896907,775,10,35,Noun,10.77,77,,t
0.405405405405405,0.884864864864865,0.943243243243243,776,10,32,Noun,10.78,78,,t
0.608695652173913,0.830434782608696,0.937888198757764,777,10,47,Noun,10.81,81,,t
0.535294117647059,0.845294117647059,0.952941176470588,778,10,50,Noun,10.83,83,,t
0.435714285714286,0.837857142857143,0.942857142857143,779,10,38,Noun,10.831,831,,t
0.25,0.767567567567568,0.824324324324324,780,10,19,Noun,10.832,832,,t
0.341880341880342,0.843589743589743,0.88034188034188,781,10,30,Noun,10.84,84,,t
0.455882352941176,0.868823529411765,0.866176470588235,782,10,36,Noun,10.85,85,,t
0.281645569620253,0.815189873417721,0.884493670886076,783,10,34,Noun,10.851,851,,t
0.210900473933649,0.827962085308057,0.786729857819905,784,10,37,Verb,10.852,852,,t
0.460227272727273,0.817613636363636,0.849431818181818,785,10,31,Noun,10.86,86,,t
0.339622641509434,0.807547169811321,0.839622641509434,786,10,28,Noun,10.87,87,,t
0.404255319148936,0.876595744680851,0.925531914893617,787,10,25,Noun,10.88,88,,t
0.583892617449664,0.830872483221476,0.919463087248322,788,10,26,Noun,10.89,89,,t
0.433070866141732,0.806299212598425,0.818897637795276,789,10,33,Noun,10.91,91,,t
0.185483870967742,0.75852534562212,0.706221198156682,790,10,39,Verb,10.92,92,,t
0.0366524129505192,0.828649969456323,0.899205864386072,791,11,38,Verb,11.11,11,The boy has a flower in his hand.,t
0.25609756097561,0.817987804878049,0.826219512195122,792,11,35,Verb,11.12,12,The woman owns a car.,t
0.10043977340489,0.876602564102564,0.886516100178891,793,11,50,Verb,11.13,13,I took my bag and walked to the market square.,t
0.029513034923758,0.858976881455976,0.893015248401377,794,11,50,Verb,11.14,14,Make sure you grasp the rope with both hands.,t
0.10022271714922,0.850779510022272,0.878897550111359,795,11,47,Verb,11.15,15,I held the baby in my arms.,t
0.159251769464105,0.853741152679474,0.863498483316481,796,11,48,Verb,11.16,16,,t
0.148984198645598,0.832054176072235,0.805869074492099,797,11,49,Verb,11.17,17,I like the hat you gave me and I'd like to keep it.,t
0.227722772277228,0.796831683168317,0.899009900990099,798,11,45,Noun,11.18,18,"My brother is rich, and many things in his house are never used.",t
0.0867768595041322,0.885123966942149,0.90702479338843,799,11,46,Verb,11.21,21,The girl gave the boy a flower.,t
0.0882352941176471,0.769411764705882,0.67843137254902,800,11,46,Verb,11.22,22,"I lent you my watch, and you haven't given it back yet.",t
0.241457858769932,0.787699316628702,0.744874715261959,801,11,46,Verb,11.24,24,I think these traditional customs should be preserved. / The wreck was preserved by the muddy sea bed.,t
0,1,1,802,1,1,Noun,,99903,,f
0.36815415821501,0.786612576064909,0.811359026369168,803,11,45,Verb,11.25,25,He saved his friend from drowning.,t
0.178846153846154,0.789230769230769,0.779807692307692,804,11,50,Verb,11.27,27,The school was completely destroyed by fire.,t
0.186842105263158,0.799298245614035,0.741228070175438,805,11,55,Verb,11.28,28,The falling tree injured two loggers.,t
0.0836614173228346,0.852362204724409,0.883858267716536,806,11,46,Verb,11.31,31,I am looking for my purse; I must have lost it on my way.,t
0.0859303391384051,0.824472960586618,0.87282309807516,807,11,48,Verb,11.32,32,I had lost my purse but I found it again.,t
0.0371900826446281,0.815702479338843,0.752066115702479,808,11,44,Verb,11.33,33,I had lost my purse but I found it again.,t
0.11927255550307,0.78814359943316,0.802786962683042,809,11,49,Verb,11.34,34,She let go of the rope.,t
0.5375,0.865714285714286,0.970535714285714,810,11,53,Noun,11.43,43,A thousand dollars is a lot of money.,t
0.533524904214559,0.804214559386973,0.816091954022989,811,11,48,Noun,11.44,44,"I don't have any coins left, only paper money.",t
0.284745762711864,0.814237288135593,0.816101694915254,812,11,43,Adjective,11.51,51,The beggar invested his money so well that he became rich.,t
0.446141479099678,0.844694533762058,0.90112540192926,813,11,55,Adjective,11.52,52,"After he became rich, he donated a lot of money to poor people.",t
0.207198443579767,0.795719844357977,0.711089494163424,814,11,44,Noun,11.53,53,The beggar collected money in a cup.,t
0.217391304347826,0.770048309178744,0.893719806763285,815,11,55,Adjective,11.54,54,He is so stingy he doesn't heat his house even in winter.,t
0.0753424657534247,0.837442922374429,0.756849315068493,816,11,46,Verb,11.61,61,Can you lend me your ladder?,t
0.109630266552021,0.848753224419604,0.767841788478074,817,11,48,Verb,11.62,62,Can I borrow your ladder?,t
0.186046511627907,0.789922480620155,0.758397932816537,818,11,36,Verb,11.63,63,My brother owes me 100 Euros.,t
0.307531380753138,0.82928870292887,0.887029288702929,819,11,42,Noun,11.64,64,He now had enough money to pay off his father's outstanding debts.,t
0.30379746835443,0.832489451476793,0.835443037974684,820,11,44,Verb,11.65,65,I paid 100 Euros for this book.,t
0.630281690140845,0.849295774647887,0.852112676056338,821,11,37,Noun,11.66,66,,t
0.590361445783133,0.812048192771084,0.927710843373494,822,11,42,Noun,11.69,69,"If you don't pay your taxes, you go to jail.",t
0.378472222222222,0.810648148148148,0.777777777777778,823,11,38,Verb,11.77,77,We need to hire/employ more workers if we want to finish the task in time.,t
0.531914893617021,0.80531914893617,0.832446808510638,824,11,50,Noun,11.78,78,"The job's not very exciting, but he earns a good wage.",t
0.188966116420504,0.849695916594266,0.744787141615986,825,11,44,Verb,11.79,79,"The job's not very exciting, but he earns a good wage.",t
0.152219873150106,0.874207188160676,0.866807610993658,826,11,46,Verb,11.81,81,I bought ten bananas for a dollar.,t
0.172631578947368,0.864842105263158,0.861052631578947,827,11,43,Verb,11.82,82,He sold his car for five thousand Euros.,t
0.261904761904762,0.865646258503401,0.75,828,11,55,Verb,11.83,83,The farmer traded his cow for three goats.,t
0.326530612244898,0.853061224489796,0.647959183673469,829,11,49,Noun,11.84,84,,t
0.674698795180723,0.834939759036144,0.927710843373494,830,11,44,Noun,11.85,85,He is going to the market to buy vegetables.,t
0.702127659574468,0.803191489361702,0.920212765957447,831,11,50,Noun,11.86,86,"There are no shops in the market, only open stalls.",t
0.431330472103004,0.799141630901287,0.880901287553648,832,11,42,Noun,11.87,87,The price of these bananas is two dollars a bunch.,t
0.297297297297297,0.805405405405406,0.794178794178794,833,11,42,Adjective,11.88,88,Mangos are more expensive than bananas.,t
0.426877470355731,0.821343873517786,0.812252964426878,834,11,44,Adjective,11.89,89,Bananas are so cheap even poor people can afford them.,t
0.128463476070529,0.81007556675063,0.814861460957179,835,11,43,Verb,11.91,91,The girl shared the cookies with her brother.,t
0.388461538461538,0.816923076923077,0.796153846153846,836,11,37,Verb,11.92,92,The bag weighs 10 kilograms.,t
0.0767590618336887,0.830490405117271,0.82089552238806,837,12,46,Function word,12.01,01,After the storm we went outside again.,t
0.0245398773006135,0.77239263803681,0.79038854805726,838,12,48,Function word,12.011,011,"I can't see the tree, it's behind the house.",t
0.0708502024291498,0.809311740890688,0.784412955465587,839,12,46,Function word,12.02,02,Beside the house there are some trees.,t
0.0477748691099476,0.840575916230367,0.772251308900524,840,12,44,Function word,12.03,03,She looked down into the well.,t
0.0951219512195122,0.831707317073171,0.824390243902439,841,12,42,Function word,12.04,04,Before the war people freely crossed the border.,t
0.0551020408163265,0.796734693877551,0.718367346938775,842,12,48,Function word,12.041,041,In front of the house is a white gate.,t
0.0791139240506329,0.80506329113924,0.784810126582278,843,12,49,Function word,12.05,05,What's inside the box?,t
0.050796812749004,0.80996015936255,0.804780876494024,844,12,44,Function word,12.06,06,It's cold outside.,t
0.0344086021505376,0.788387096774193,0.806451612903226,845,12,48,Function word,12.07,07,He hid under the table.,t
0,0.842592592592593,0.783564814814815,846,12,44,Function word,12.08,08,She looked up into the sky.,t
0.254817987152034,0.850107066381156,0.960653104925054,847,12,50,Noun,12.11,11,"This place is too hot, let's look for a cooler place.",t
0,1,1,848,1,1,Noun,,99904,,f
0.0633406318423522,0.815139192993432,0.859243040350328,849,12,58,Verb,12.12,12,He put the book on the table.,t
0.0886075949367089,0.853164556962025,0.892405063291139,850,12,44,Verb,12.13,13,Let's sit under the tree.,t
0.01875,0.855357142857143,0.839285714285714,851,12,51,Verb,12.14,14,She lay down in her bed but could not fall asleep.,t
0.0190920661858294,0.836656767076793,0.888629613915995,852,12,44,Verb,12.15,15,He got tired of standing and sat down.,t
0.135593220338983,0.844444444444444,0.915254237288136,853,12,51,Verb,12.16,16,I plan to remain here for a week.,t
0.229274611398964,0.80880829015544,0.772020725388601,854,12,49,Noun,12.17,17,"After the earthquake, some people continued to live in the remains of their homes.",t
0.129158512720157,0.868101761252446,0.920743639921722,1067,16,48,Verb,16.37,37,,t
0.144827586206897,0.804137931034483,0.863793103448276,855,12,57,Verb,12.21,21,He gathered wild mushrooms for dinner.,t
0.0995934959349593,0.82310298102981,0.803184281842818,856,12,48,Verb,12.212,212,She picked up the stone and then threw it down again.,t
0.16734693877551,0.782857142857143,0.740816326530612,857,12,44,Verb,12.213,213,He piled up the mushrooms he had collected.,t
0.173306772908367,0.861354581673307,0.786852589641434,858,12,46,Verb,12.22,22,He joined the two boards with nails.,t
0.179767359887205,0.783644695100458,0.817589002467395,859,12,56,Verb,12.23,23,He separated the two boards by pulling out the nails.,t
0.185915492957747,0.836619718309859,0.843661971830986,860,12,43,Verb,12.232,232,She divided the bananas equally among the children.,t
0.104895104895105,0.837762237762238,0.858391608391608,861,12,51,Verb,12.24,24,He opened the door and went out.,t
0.178095611285266,0.83730407523511,0.853056426332288,862,12,48,Verb,12.25,25,"After coming in, he shut the door.",t
0.0912828947368421,0.851480263157895,0.851973684210526,863,12,44,Verb,12.26,26,He covered the child with a blanket.,t
0.0717131474103586,0.872908366533865,0.913346613545817,864,12,45,Verb,12.27,27,"Hide your money here, so no one can find it.",t
