ID,Target_Form_ID,Source_Form_ID,Comment,Source,relation,certain,Language_ID
13372,47310,,ficar,,immediate,true,334
13373,47348,,fino,,immediate,true,334
13374,47346,,fechar,,immediate,true,334
13375,47603,,ɸiō,,immediate,true,131
13376,47357,,fokanti,,immediate,true,331
13377,47085,,flor,,immediate,true,334
13378,47631,,fluiten,,earlier,true,12
13379,47631,,froiti,,immediate,true,331
13380,46936,,forku,,immediate,true,331
13381,47122,,Unidentifiable,,immediate,true,360
13382,47548,,fowtu,,immediate,true,331
13383,47548,,fout,,earlier,true,12
13384,47706,,Unidentifiable,,immediate,true,360
13385,47581,,Unidentifiable,,immediate,true,360
13386,47499,,Unidentifiable,,immediate,true,360
13387,46815,,fukofuko,,immediate,true,209
13388,47495,,fúlu-fúlu,,immediate,true,198
13389,47350,,fundo,,immediate,true,334
13390,47221,,fugir/fuxhir,,immediate,true,334
13391,47222,,fugir/fuxhir,,immediate,true,334
13392,47558,,verstaan,,earlier,true,12
13393,47558,,ferstan,,immediate,true,331
13394,47409,,vroeg,,earlier,true,12
13395,47409,,fruku,,immediate,true,331
13396,46958,,fruta,,immediate,true,334
13397,47339,,grã,,immediate,true,334
13398,47407,,grande,,immediate,true,334
13399,47533,,Unidentifiable,,immediate,true,334
13400,47456,,Unidentifiable,,immediate,true,334
13401,46662,,gavião,,immediate,true,334
13402,46749,,Unidentifiable,,immediate,true,360
13403,47550,,gabar,,immediate,true,334
13404,46734,,Unidentifiable,,immediate,true,360
13405,47469,,Unidentifiable,,immediate,true,360
13406,46784,,garganta,,immediate,true,334
13407,46654,,galinha,,immediate,true,334
13408,46655,,galinha,,immediate,true,334
13409,47541,,enganar,,immediate,true,334
13410,46656,,gans,,earlier,true,12
13411,46656,,gansi,,immediate,true,331
13412,47039,,gas,,immediate,true,12
13413,47414,,gauw,,earlier,true,12
13414,47414,,gaw,,immediate,true,331
13415,46661,,Unidentifiable,,immediate,true,360
13416,46678,,guelra,,immediate,true,334
13417,47527,,gritar,,immediate,true,334
13418,47002,,Unidentifiable,,immediate,true,360
13419,46516,,Unidentifiable,,immediate,true,360
13420,46517,,Unidentifiable,,immediate,true,360
13421,47323,,gogó,,immediate,true,131
13422,46824,,gogó,,immediate,true,131
13423,47160,,goud,,earlier,true,12
13424,47160,,gowtu,,immediate,true,331
13425,46497,,Unidentifiable,,immediate,true,360
13426,46914,,engolir,,immediate,true,334
13427,46954,,groente,,earlier,true,12
13428,46954,,gruntu,,immediate,true,331
13429,46838,,vomitar,,immediate,true,334
13430,46641,,Unidentifiable,,immediate,true,360
13431,47488,,grun,,immediate,true,331
13432,47488,,groen,,earlier,true,12
13433,47665,,gwenti,,immediate,true,331
13434,47665,,gewend,,earlier,true,12
13435,47070,,hark,,immediate,true,12
13436,46807,,asa,,immediate,true,334
13437,64275,,ati-oso,,immediate,true,331
13438,46995,,empi,,immediate,true,331
13439,46995,,hemd,,earlier,true,12
13440,46628,,Unidentifiable,,immediate,true,360
13441,47387,,Unidentifiable,,immediate,true,360
13442,47386,,heri,,immediate,true,331
13443,47386,,(ge)heel,,earlier,true,12
13444,46832,,Unidentifiable,,immediate,true,131
13445,46795,,unha,,immediate,true,334
13446,46796,,unha,,immediate,true,334
13447,47198,,Unidentifiable,,immediate,true,360
13448,47071,,Unidentifiable,,immediate,true,360
13449,47460,,jaar,,immediate,true,12
13450,47316,,abrir,,immediate,true,334
13451,47515,,Unidentifiable,,immediate,true,334
13452,47224,,jagen,,immediate,true,12
13453,46676,,Unidentifiable,,immediate,true,360
13454,46993,,yapon,,immediate,true,331
13455,46993,,japon,,earlier,true,12
13456,46920,,assar,,immediate,true,334
13457,46922,,assar,,immediate,true,334
13458,46541,,yɛ̀,,immediate,true,131
13459,64265,,ijoròrkan,,immediate,true,79
13460,47447,,yuru,,immediate,true,331
13461,47447,,uur,,earlier,true,12
13462,47305,,caminho,,immediate,true,334
13463,46645,,cabrita,,immediate,true,334
13464,46644,,cabrita,,immediate,true,334
13465,46646,,cabrita,,immediate,true,334
13466,46881,,krabben,,earlier,true,12
13467,46881,,krabu,,immediate,true,331
13468,64266,,kragi,,immediate,true,331
13469,64266,,klagen,,earlier,true,12
13470,46688,,Unidentifiable,,immediate,true,360
13471,46715,,carrapato,,immediate,true,334
13472,47003,,carapuça,,immediate,true,334
13473,47423,,acabar,,immediate,true,334
13474,47424,,acabar,,immediate,true,334
13475,47421,,acabar,,immediate,true,334
13476,47422,,acabar,,immediate,true,334
13477,47400,,acabar,,immediate,true,334
13478,47187,,cair,,immediate,true,334
13479,46735,,Unidentifiable,,immediate,true,360
13480,46735,,“cayman”,,earlier,true,79
13481,46852,,cagar,,immediate,true,334
13482,46985,,casca,,immediate,true,334
13483,47094,,casca,,immediate,true,334
13484,46740,,casca,,immediate,true,334
13485,47747,,kraan,,immediate,true,12
13486,47757,,Unidentifiable,,immediate,true,360
13487,46732,,karu`wa,,immediate,true,79
13488,47168,,cama,,immediate,true,334
13489,47016,,Unidentifiable,,immediate,true,360
13490,47030,,kamra,,immediate,true,331
13491,47030,,kamer,,earlier,true,12
13492,47761,,cantar,,immediate,true,334
13493,47601,,cantar,,immediate,true,334
13494,47308,,kantelen,,earlier,true,12
13495,47146,,kantelen,,earlier,true,12
13496,47308,,kanti,,immediate,true,331
13497,47146,,kanti,,immediate,true,331
13498,47101,,Unidentifiable,,immediate,true,360
13499,47101,,caçábi,,earlier,true,337
13500,46969,,kasi,,immediate,true,331
13501,46969,,kaas,,earlier,true,12
13502,46877,,catarro,,immediate,true,334
13503,46776,,catarro,,immediate,true,334
13504,47538,,quer,,immediate,true,334
13505,47708,,kerk,,earlier,true,12
13506,47708,,kerki,,immediate,true,331
13507,46987,,kë́kë́,,immediate,true,131
13508,47503,,quente,,immediate,true,334
13509,47502,,quente,,immediate,true,334
13510,47118,,ketting,,earlier,true,12
13511,47118,,keti,,immediate,true,331
13512,47062,,criar,,immediate,true,334
13513,46569,,crioulo,,immediate,true,331
13514,47759,,kino,,immediate,true,331
13515,47763,,koffie,,earlier,true,12
13516,47763,,kofi,,immediate,true,331
13517,46827,,Unidentifiable,,immediate,true,360
13518,46679,,Unidentifiable,,immediate,true,360
13519,47642,,Unidentifiable,,immediate,true,360
13520,46730,,nkodya,,immediate,true,198
13521,64267,,krant,,earlier,true,12
13522,64267,,koranti,,immediate,true,331
13523,47509,,koloku,,immediate,true,331
13524,47509,,geluk,,earlier,true,12
13525,47657,,kompe,,immediate,true,331
13526,47657,,compère,,earlier,true,123
13527,47384,,contar,,immediate,true,334
13528,47607,,contar,,immediate,true,334
13529,47013,,conta,,immediate,true,334
13530,47579,,konkelen,,earlier,true,12
13531,47579,,konkru,,immediate,true,331
13532,47007,,knoop,,earlier,true,12
13533,47007,,knopo,,immediate,true,331
13534,47205,,escorregar,,immediate,true,334
13535,47489,,Unidentifiable,,immediate,true,360
13536,46714,,Unidentifiable,,immediate,true,360
13537,47162,,kopro,,immediate,true,331
13538,47162,,koper,,earlier,true,12
13539,46997,,kóto,,immediate,true,331
13540,47504,,koud,,immediate,true,12
13541,47700,,getuigen,,earlier,true,12
13542,47700,,kotoigi,,immediate,true,331
13543,46999,,kous,,earlier,true,12
13544,46999,,kowsu,,immediate,true,331
13545,47477,,com,,immediate,true,334
13546,47768,,com,,immediate,true,334
13547,46829,,cú,,immediate,true,334
13548,46830,,cú,,immediate,true,334
13549,46906,,crua,,immediate,true,334
13550,46904,,Unidentifiable,,immediate,true,334
13551,47102,,Unidentifiable,,immediate,true,360
13552,46669,,kuja`ke,,immediate,true,79
13553,46933,,colher,,immediate,true,334
13554,46977,,Unidentifiable,,immediate,true,360
13555,47755,,kuku,,immediate,true,331
13556,46886,,curar,,immediate,true,334
13557,47211,,correr,,immediate,true,334
13558,47193,,correr,,immediate,true,334
13559,47654,,commanderen,,earlier,true,12
13560,47654,,komanderi,,immediate,true,331
13561,47043,,kussen,,earlier,true,12
13562,47043,,kunsu,,immediate,true,331
13563,46501,,Unidentifiable,,immediate,true,360
13564,46673,,quadri-olho,,immediate,true,334
13565,46754,,rabo,,immediate,true,334
13566,64270,,radio,,immediate,true,12
13567,47159,,plaki(?),,immediate,true,331
13568,47159,,plak,,earlier,true,12
13569,47356,,la croix,,earlier,true,123
13570,47356,,Unidentifiable,,immediate,true,360
13571,46948,,ralar,,immediate,true,334
13572,46680,,Unidentifiable,,immediate,true,360
13573,47739,,lanti,,immediate,true,331
13574,47739,,land,,earlier,true,12
13575,47281,,lantimoni,,immediate,true,331
13576,47677,,lança,,immediate,true,334
13577,47418,,lati,,immediate,true,331
13578,47410,,lati,,immediate,true,331
13579,47132,,rachar,,immediate,true,334
13580,47565,,diláawu,,immediate,true,198
13581,47540,,lɛgɛdɛ,,immediate,true,131
13582,47567,,(af)leren,,earlier,true,12
13583,47566,,(af)leren,,earlier,true,12
13584,47568,,(af)leren,,earlier,true,12
13585,47478,,(af)leren,,earlier,true,12
13586,47567,,leri,,immediate,true,331
13587,47566,,leri,,immediate,true,331
13588,47568,,leri,,immediate,true,331
13589,47478,,leri,,immediate,true,331
13590,47233,,rij,,earlier,true,12
13591,47233,,rei,,immediate,true,331
13592,47742,,rijbewijs,,immediate,true,12
13593,46870,,-lēkita,,immediate,true,198
13594,47005,,leribuba,,immediate,true,331
13595,46843,,lamber,,immediate,true,334
13596,47325,,Unidentifiable,,immediate,true,360
13597,47627,,lesi,,immediate,true,331
13598,47627,,leezen,,earlier,true,12
13599,46683,,leão,,immediate,true,334
13600,46531,,(ar)riba,,immediate,true,334
13601,47304,,(ar)riba,,immediate,true,334
13602,47459,,(ar)riba,,immediate,true,334
13603,46941,,limpar,,immediate,true,334
13604,47505,,limpo,,immediate,true,334
13605,47481,,limpo,,immediate,true,334
13606,47573,,limpo,,immediate,true,334
13607,47361,,lijn,,earlier,true,12
13608,47361,,lin,,immediate,true,331
13609,47496,,liso,,immediate,true,334
13610,46520,,rio,,immediate,true,334
13611,47640,,ɦlɔ̃,,immediate,true,131
13612,47183,,Unidentifiable,,immediate,true,360
13613,47358,,lɔ̃gɔ̃́,,immediate,true,131
13614,46736,,logozò,,immediate,true,131
13615,47182,,rolar,,immediate,true,334
13616,47332,,longe,,immediate,true,334
13617,46846,,roncar,,immediate,true,334
13618,47164,,lood,,earlier,true,12
13619,47164,,loto,,immediate,true,331
13620,47129,,Unidentifiable,,immediate,true,360
13621,47338,,marcar,,immediate,true,334
13622,46596,,maamá,,immediate,true,198
13623,46942,,manare,,immediate,true,79
13624,46991,,mauru,,immediate,true,79
13625,46983,,mauru,,immediate,true,79
13626,46606,,mãe,,immediate,true,334
13627,46602,,mãe,,immediate,true,334
13628,46607,,mãe,,immediate,true,334
13629,46603,,mãe,,immediate,true,334
13630,45225,,marisiri,,immediate,true,79
13631,46686,,macaco,,immediate,true,334
13632,47075,,mé/mẽ́,,immediate,true,131
13633,46710,,mako,,immediate,true,79
13634,46894,,léngi-léngi,,immediate,true,198
13635,46580,,mamá,,immediate,true,198
13636,47231,,mandar,,immediate,true,334
13637,47653,,mandar,,immediate,true,334
13638,47167,,mand,,immediate,true,12
13639,47349,,magro,,immediate,true,334
13640,47733,,machine,,earlier,true,12
13641,47732,,machine,,earlier,true,12
13642,47733,,masyin,,immediate,true,331
13643,47732,,masyin,,immediate,true,331
13644,47748,,matras,,earlier,true,12
13645,47748,,matrasi,,immediate,true,331
13646,47128,,machado,,immediate,true,334
13647,46525,,mato,,immediate,true,334
13648,46787,,mão,,immediate,true,334
13649,46791,,mão,,immediate,true,334
13650,47083,,mão,,immediate,true,334
13651,46968,,melk,,earlier,true,12
13652,46968,,merki,,immediate,true,331
13653,47555,,menen,,immediate,true,12
13654,47056,,mesreman,,immediate,true,331
13655,47569,,meester,,immediate,true,12
13656,46571,,menino,,immediate,true,334
13657,46584,,menino,,immediate,true,334
13658,46592,,Unidentifiable,,immediate,true,334
13659,46850,,mijar,,immediate,true,334
13660,47740,,minister,,immediate,true,12
13661,47494,,mole,,immediate,true,334
13662,46903,,mole,,immediate,true,334
13663,47668,,Unidentifiable,,immediate,true,360
13664,46567,,mulher,,immediate,true,334
13665,46627,,mulher,,immediate,true,334
13666,46565,,mulher,,immediate,true,334
13667,46583,,Unidentifiable,,immediate,true,334
13668,47500,,molhar,,immediate,true,334
13669,46537,,`nkyáma,,immediate,true,198
13670,47012,,`n-luungá,,immediate,true,198
13671,46989,,naai,,earlier,true,12
13672,46989,,nai,,immediate,true,331
13673,47490,,Unidentifiable,,immediate,true,360
13674,47313,,Unidentifiable,,immediate,true,360
13675,47337,,nascer,,immediate,true,334
13676,46857,,nascer,,immediate,true,334
13677,47639,,nation,,immediate,true,123
13678,47106,,`n-néku,,immediate,true,198
13679,47375,,negen,,earlier,true,12
13680,47375,,neigi,,immediate,true,331
13681,47605,,gago,,immediate,true,334
13682,47064,,esgoto,,immediate,true,334
13683,47618,,negar,,immediate,true,334
13684,47100,,nyamisi,,immediate,true,209
13685,46842,,njam,,immediate,true,379
13686,46901,,njam,,immediate,true,379
13687,46902,,Unidentifiable,,immediate,true,360
13688,47406,,jong,,immediate,true,12
13689,47432,,nooit,,earlier,true,12
13690,47432,,noiti,,immediate,true,331
13691,46748,,Unidentifiable,,immediate,true,360
13692,46960,,noto,,immediate,true,331
13693,46960,,noot,,earlier,true,12
13694,47580,,nowtu,,immediate,true,331
13695,47580,,nood,,earlier,true,12
13696,46975,,ovo,,immediate,true,334
13697,47734,,Olie,,earlier,true,12
13698,47734,,oli,,immediate,true,331
13699,47448,,horloge,,earlier,true,12
13700,47448,,oloisi,,immediate,true,331
13701,47729,,opalángi,,immediate,true,331
13702,46889,,ópio,,immediate,true,334
13703,47726,,auto,,earlier,true,12
13704,47726,,oto,,immediate,true,331
13705,47776,,outro,,immediate,true,334
13706,47401,,paar,,immediate,true,12
13707,46928,,Unidentifiable,,immediate,true,360
13708,46929,,Unidentifiable,,immediate,true,360
13709,47140,,esparralhar,,immediate,true,334
13710,47081,,plantar,,immediate,true,334
13711,46599,,Unidentifiable,,immediate,true,360
13712,47351,,plata,,immediate,true,331
13713,47314,,partir,,immediate,true,334
13714,47290,,partir,,immediate,true,334
13715,46505,,partir,,immediate,true,334
13716,47315,,partir,,immediate,true,334
13717,46856,,parir,,immediate,true,334
13718,46601,,pai,,immediate,true,334
13719,46604,,pai,,immediate,true,334
13720,46605,,pai,,immediate,true,334
13721,46600,,pai,,immediate,true,334
13722,47713,,pater,,immediate,true,12
13723,47282,,pagar,,immediate,true,334
13724,47280,,pagar,,immediate,true,334
13725,46518,,Unidentifiable,,immediate,true,360
13726,47554,,Unidentifiable,,immediate,true,360
13727,47628,,papira,,immediate,true,331
13728,47628,,papier,,earlier,true,12
13729,47103,,pampun,,immediate,true,331
13730,47103,,pampoen,,earlier,true,12
13731,47255,,apanhar,,immediate,true,334
13732,47254,,apanhar,,immediate,true,334
13733,46799,,panturrilha,,immediate,true,334
13734,46657,,pato,,immediate,true,334
13735,47086,,pau,,immediate,true,334
13736,46527,,pau,,immediate,true,334
13737,47158,,prego,,immediate,true,334
13738,47143,,apertar,,immediate,true,334
13739,47736,,perki,,immediate,true,331
13740,47523,,penar,,immediate,true,334
13741,47273,,pinaar,,earlier,true,12
13742,47273,,pina,,immediate,true,331
13743,46900,,phééné,,immediate,true,198
13744,47629,,pen,,earlier,true,12
13745,47629,,pen,,immediate,true,331
13746,47019,,pente,,immediate,true,334
13747,47616,,pedir,,immediate,true,334
13748,47676,,pyrywa,,immediate,true,79
13749,47512,,plezier,,earlier,true,12
13750,47512,,prisiri,,immediate,true,331
13751,47340,,pequeno,,immediate,true,334
13752,47454,,Unidentifiable,,immediate,true,334
13753,47008,,Unidentifiable,,immediate,true,360
13754,47172,,mpiindi,,immediate,true,198
13755,47718,,mpiindi,,immediate,true,198
13756,46640,,pïiŋgo,,immediate,true,79
13757,46841,,Unidentifiable,,immediate,true,360
13758,47090,,pipa,,immediate,true,334
13759,47173,,pop+DIMINUTIVE,,earlier,true,12
13760,47719,,pop+DIMINUTIVE,,earlier,true,12
13761,47173,,popki/poptyi,,immediate,true,331
13762,47719,,popki/poptyi,,immediate,true,331
13763,47760,,Unidentifiable,,immediate,true,360
13764,46667,,pomba,,immediate,true,334
13765,46667,,Unidentifiable,,immediate,true,360
13766,46956,,pomme de terre,,immediate,true,123
13767,46907,,podre,,immediate,true,334
13768,47583,,provar,,immediate,true,334
13769,46890,,peçonha,,immediate,true,334
13770,47274,,Unidentifiable,,immediate,true,360
13771,46499,,poto-poto (L),,immediate,true,198
13772,46664,,lu-mpukusu,,immediate,true,198
13773,46512,,pulúlu,,immediate,true,198
13774,46745,,pluma,,immediate,true,334
13775,46808,,pluma,,immediate,true,334
13776,47000,,sapato,,immediate,true,334
13777,46713,,sarara,,immediate,true,79
13778,47449,,sabá,,immediate,true,334
13779,46526,,Unidentifiable,,immediate,true,360
13780,47559,,sabe,,immediate,true,334
13781,47764,,sair,,immediate,true,334
13782,47216,,zakken,,earlier,true,12
13783,47216,,saka,,immediate,true,331
13784,47074,,sacudir,,immediate,true,334
13785,47685,,slepen,,earlier,true,12
13786,47685,,srepi,,immediate,true,331
13787,47373,,zeven,,earlier,true,12
13788,47373,,seibi,,immediate,true,331
13789,46563,,Unidentifiable,,immediate,true,360
13790,47021,,Unidentifiable,,immediate,true,360
13791,47480,,acender,,immediate,true,334
13792,47479,,acender,,immediate,true,334
13793,47714,,-síba,,immediate,true,198
13794,47758,,sigaret,,immediate,true,12
13795,47040,,escada,,immediate,true,334
13796,46636,,schaap,,immediate,true,12
13797,46636,,Unidentifiable,,immediate,true,360
13798,46635,,skapu,,immediate,true,331
13799,46635,,schaap,,earlier,true,12
13800,47626,,skrifi,,immediate,true,331
13801,47626,,schrijven,,earlier,true,12
13802,47570,,skoro,,immediate,true,331
13803,47570,,school,,earlier,true,12
13804,47207,,skopu,,immediate,true,331
13805,47207,,schoppen,,earlier,true,12
13806,47068,,skopu,,immediate,true,331
13807,47067,,skopu,,immediate,true,331
13808,47068,,schop,,earlier,true,12
13809,47067,,schop,,earlier,true,12
13810,46932,,skotriki,,immediate,true,331
13811,46932,,schoteltje,,earlier,true,12
13812,47741,,skowtu,,immediate,true,331
13813,47741,,scout,,earlier,true,13
13814,64278,,smid,,immediate,true,12
13815,46554,,cinza,,immediate,true,334
13816,47307,,sentar,,immediate,true,334
13817,45514,,sipari,,immediate,true,79
13818,47024,,espelho,,immediate,true,334
13819,47737,,spuiten,,earlier,true,12
13820,47737,,spoiti,,immediate,true,331
13821,47703,,straffen,,earlier,true,12
13822,47703,,strafu,,immediate,true,331
13823,47744,,straat,,earlier,true,12
13824,47744,,strati,,immediate,true,331
13825,46869,,steifi,,immediate,true,331
13826,47671,,soldaat,,immediate,true,12
13827,47576,,zuiver,,earlier,true,12
13828,47576,,soifri,,immediate,true,331
13829,46540,,sombra,,immediate,true,334
13830,47767,,zonder,,earlier,true,12
13831,47767,,sondro,,immediate,true,331
13832,47033,,slot,,earlier,true,12
13833,47033,,sroto,,immediate,true,331
13834,47393,,Unidentifiable,,immediate,true,360
13835,47735,,zuster,,immediate,true,12
13836,47213,,subir,,immediate,true,334
13837,47214,,subir,,immediate,true,334
13838,46539,,escuro,,immediate,true,334
13839,47483,,escuro,,immediate,true,334
13840,46967,,açucre,,immediate,true,334
13841,47751,,schroef,,earlier,true,12
13842,47751,,skrufu,,immediate,true,331
13843,46513,,escuma,,immediate,true,334
13844,46498,,sujo,,immediate,true,334
13845,46847,,sonhar,,immediate,true,334
13846,46836,,suar,,immediate,true,334
13847,46873,,zwak,,earlier,true,12
13848,46873,,swaki,,immediate,true,331
13849,46560,,zwavel,,earlier,true,12
13850,46560,,swarfu,,immediate,true,331
13851,47686,,Unidentifiable,,immediate,true,360
13852,46594,,tatá,,immediate,true,198
13853,46579,,tatá,,immediate,true,198
13854,47088,,tabaco,,immediate,true,334
13855,47552,,Unidentifiable,,immediate,true,360
13856,47545,,Unidentifiable,,immediate,true,360
13857,47728,,trein,,immediate,true,12
13858,46781,,tand/tanden,,immediate,true,12
13859,47664,,tapar,,immediate,true,334
13860,47318,,tapar,,immediate,true,334
13861,47317,,tapar,,immediate,true,334
13862,46559,,tapar,,immediate,true,334
13863,47619,,tapar,,immediate,true,334
13864,46590,,tatá,,immediate,true,198
13865,46951,,tatǐ,,immediate,true,131
13866,47762,,thee,,earlier,true,12
13867,47762,,te,,immediate,true,331
13868,46532,,estrela,,immediate,true,334
13869,46854,,tremer,,immediate,true,334
13870,47416,,Unidentifiable,,immediate,true,360
13871,46833,,tíkútíku,,immediate,true,198
13872,46495,,terra,,immediate,true,334
13873,46506,,Unidentifiable,,immediate,true,334
13874,64271,,telefoon,,immediate,true,12
13875,64268,,televisie,,immediate,true,12
13876,47138,,(es)tender,,immediate,true,334
13877,47134,,Unidentifiable,,immediate,true,360
13878,46820,,tripa,,immediate,true,334
13879,46593,,tio,,immediate,true,334
13880,47623,,Unidentifiable,,immediate,true,334
13881,47065,,Unidentifiable,,immediate,true,360
13882,47634,,kyaaka,,immediate,true,198
13883,47521,,Unidentifiable,,immediate,true,360
13884,47359,,Unidentifiable,,immediate,true,360
13885,47390,,chegar,,immediate,true,334
13886,47125,,Unidentifiable,,immediate,true,360
13887,46935,,Unidentifiable,,immediate,true,360
13888,47250,,Unidentifiable,,immediate,true,360
13889,47355,,Unidentifiable,,immediate,true,360
13890,46548,,chuva,,immediate,true,334
13891,47262,,cobrir,,immediate,true,334
13892,47319,,cobrir,,immediate,true,334
13893,46573,,Unidentifiable,,immediate,true,360
13894,46556,,quiemar,,immediate,true,334
13895,46557,,quiemar,,immediate,true,334
13896,46912,,chupar,,immediate,true,334
13897,47265,,-tóóla,,immediate,true,198
13898,47679,,toren,,immediate,true,12
13899,47210,,-túunta (ntaambí),,immediate,true,198
13900,47365,,trocar,,immediate,true,334
13901,46718,,tokoro,,immediate,true,79
13902,47219,,tornar,,immediate,true,334
13903,47261,,Unidentifiable,,immediate,true,334
13904,46759,,tóonzo,,immediate,true,198
13905,47184,,torcer,,immediate,true,334
13906,47352,,torto,,immediate,true,334
13907,47330,,torto,,immediate,true,334
13908,47188,,Unidentifiable,,immediate,true,360
13909,47234,,Unidentifiable,,immediate,true,360
13910,46588,,tweeling,,immediate,true,12
13911,46853,,tomar,,immediate,true,334
13912,46837,,Unidentifiable,,immediate,true,360
13913,47147,,Unidentifiable,,immediate,true,360
13914,47633,,túutu,,immediate,true,198
13915,46753,,túutu,,immediate,true,198
13916,46785,,túutu,,immediate,true,198
13917,47385,,tudo,,immediate,true,334
13918,47379,,twaalf,,earlier,true,12
13919,47379,,twarfu,,immediate,true,331
13920,46623,,unù,,immediate,true,159
13921,47597,,Unidentifiable,,immediate,true,360
13922,46544,,vento,,immediate,true,334
13923,46545,,vento,,immediate,true,334
13924,47674,,Unidentifiable,,immediate,true,360
13925,46859,,vivo,,immediate,true,334
13926,47513,,Unidentifiable,,immediate,true,360
13927,46720,,wariri,,immediate,true,79
13928,64269,,W.C.,,immediate,true,12
13929,47291,,wegi,,immediate,true,331
13930,47291,,weeg,,earlier,true,12
13931,47287,,wenkri,,immediate,true,331
13932,47287,,winkel,,earlier,true,12
13933,46707,,Unidentifiable,,immediate,true,360
13934,47695,,wèt,,immediate,true,331
13935,47695,,wet,,earlier,true,12
13936,46972,,win,,immediate,true,331
13937,46972,,wijn,,earlier,true,12
13938,46767,,olho,,immediate,true,334
13939,46768,,Unidentifiable,,immediate,true,334
13940,47286,,wowoyo,,immediate,true,331
13941,46546,,wolk,,earlier,true,12
13942,46546,,wolku,,immediate,true,331
13943,46564,,homem,,immediate,true,334
13944,46566,,homem,,immediate,true,334
13945,46626,,homem,,immediate,true,334
13946,46653,,Unidentifiable,,immediate,true,334
13947,46582,,Unidentifiable,,immediate,true,334
13948,47610,,woord,,earlier,true,12
13949,47610,,wortu,,immediate,true,331
13950,46689,,nzawu,,immediate,true,198
13951,46509,,zee,,immediate,true,12
13952,46514,,zee,,immediate,true,12
13953,46515,,zee,,immediate,true,12
13954,47248,,zeil,,immediate,true,12
13955,47142,,zĩ̀/zìĩ́,,immediate,true,131
13956,47145,,zĩ̀/zìĩ́,,immediate,true,131
13957,46555,,zoká,,immediate,true,131
13958,47331,,junto,,immediate,true,334
13959,48588,,Unidentifiable,,earlier,true,111
13960,48588,,ács,,immediate,true,158
13961,48613,,agyag,,immediate,true,158
13962,48502,,ág,,immediate,true,158
13963,48418,,ajtóragasztó,,immediate,true,158
13964,48948,,(h)akanén,,immediate,true,269
13965,48578,,akaszt,,immediate,true,158
13966,48490,,Unidentifiable,,earlier,true,111
13967,48490,,arpa,,immediate,true,158
13968,48836,,alacson,,immediate,true,158
13969,49231,,lâf,,immediate,false,356
13970,49231,,lâf,,immediate,false,53
13971,49395,,áld,,immediate,true,158
13972,48084,,áll,,immediate,true,158
13973,48082,,állarckapocs (állarckapcs-),,immediate,true,158
13974,48564,,alló,,immediate,true,158
13975,49266,,állam,,immediate,true,158
13976,48967,,állandóan,,immediate,true,158
13977,47967,,állat,,immediate,true,158
13978,47970,,állat,,immediate,true,158
13979,48598,,ἀμόνι [amóni],,immediate,true,147
13980,48344,,anyag,,immediate,true,158
13981,48163,,αγκάλι [angáli],,immediate,true,147
13982,48385,,anguštarī,,immediate,true,269
13983,48129,,angušt,,immediate,true,269
13984,48116,,angušt,,immediate,true,269
13985,47933,,anyós,,immediate,true,158
13986,47930,,anyós,,immediate,true,158
13987,47931,,anyós,,immediate,true,158
13988,47934,,anyós,,immediate,true,158
13989,47920,,após,,immediate,true,158
13990,47918,,após,,immediate,true,158
13991,48601,,arany,,immediate,true,158
13992,48486,,aratás,,immediate,true,158
13993,48295,,ἄρμη [ármi],,immediate,true,147
13994,47826,,árnyík,,immediate,true,158
13995,47950,,Unidentifiable,,earlier,true,164
13996,47950,,árva,,immediate,true,158
13997,48161,,ásítoz-ik,,immediate,true,158
13998,48475,,ásó,,immediate,true,158
13999,48884,,-féle,,immediate,true,158
14000,49396,,átkoz,,immediate,true,158
14001,49420,,auto,,earlier,true,123
14002,49420,,avutó,,immediate,true,158
14003,47897,,баба,,immediate,true,325
14004,47897,,баба,,immediate,true,75
14005,47897,,bàba,,immediate,false,394
14006,47897,,bàba,,immediate,false,318
14007,48311,,bab,,immediate,true,158
14008,48311,,Unidentifiable,,earlier,true,319
14009,48848,,*balgacs,,immediate,true,158
14010,48847,,balog,,immediate,true,158
14011,49160,,bamba,,immediate,true,158
14012,48536,,bambusz,,immediate,true,158
14013,48536,,bambus,,immediate,true,321
14014,48536,,bambus,,immediate,true,103
14015,49031,,bámul,,immediate,true,158
14016,49076,,bámul,,immediate,true,158
14017,48533,,banán,,immediate,false,103
14018,48533,,banán,,immediate,false,321
14019,48533,,banán,,immediate,false,158
14020,48239,,*bα-kα,,immediate,true,268
14021,48873,,*bα-kα,,immediate,true,268
14022,49455,,banka,,immediate,true,103
14023,49455,,banka,,immediate,true,321
14024,49455,,banca,,earlier,true,170
14025,49455,,bank,,immediate,true,158
14026,48470,,bāgh,,immediate,true,269
14027,47978,,Unidentifiable,,earlier,true,319
14028,47978,,bárányka,,immediate,true,158
14029,49293,,*bratŭ,,earlier,true,319
14030,49293,,barát,,immediate,true,158
14031,47791,,barlang,,immediate,true,158
14032,49044,,braun,,earlier,true,135
14033,49044,,barna,,immediate,true,158
14034,48572,,dörgöl,,immediate,true,158
14035,49077,,baxt,,immediate,true,269
14036,49426,,batterie,,earlier,true,123
14037,49426,,baterka,,immediate,false,103
14038,49426,,baterka,,immediate,false,158
14039,49426,,baterka,,immediate,false,321
14040,49461,,*bátogó,,immediate,true,158
14041,49106,,bátor,,immediate,true,158
14042,49344,,Obacht,,earlier,true,136
